01/10/2018 14:30:14;5bb21356b50682001002bdfd;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);100;O;0;0;1;0.015;# Votre code ici?print ('Hello World')
01/10/2018 14:30:18;5bb2135bb50682001002bdfe;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;0;1;3;0.042;# Votre code ici?myvar = 1?print ('myvar')
01/10/2018 14:30:19;5bb2135cb50682001002be00;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);35;O;1;0;1;0.162;myvar = 5?print int(myvar)
01/10/2018 14:30:28;5bb21364b50682001002be01;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);35;O;0;0;3;0.025;myvar = 5?print(myvar)
01/10/2018 14:30:41;5bb21372b50682001002be03;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;0;1;3;0.042;# Votre code ici?myvar = 1?print (myvar)
01/10/2018 14:30:45;5bb21376b50682001002be05;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);99;O;0;3;3;0.052;# Votre code ici?nom=input('nom?')?print('Bonjour', nom, ',comment alle-vous?')
01/10/2018 14:30:50;5bb2137ab50682001002be07;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);98;O;0;3;3;0.046;x=5?
01/10/2018 14:31:20;5bb21398b50682001002be09;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);100;O;0;2;3;0.044;# Votre code ici?myvar=5
01/10/2018 14:31:20;5bb21399b50682001002be0c;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);99;O;0;3;3;0.059;# Votre code ici?nom=input('nom?')?print('Bonjour ', nom, ', comment allez-vous ?')
01/10/2018 14:31:31;5bb213a4b50682001002be0d;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;1;0;1;0.181;# Votre code ici?myvar = 1?print myvar
01/10/2018 14:31:31;5bb213a4b50682001002be0e;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);114;O;0;0;3;0.021;myvar = 3?print(myvar)
01/10/2018 14:31:40;5bb213acb50682001002be10;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);88;O;0;3;3;0.052;"nom = input(""Comment vous intitulez vous ?"")?print(""Bonjour"",nom,""comment se passe votre journée?"")"
01/10/2018 14:31:41;5bb213adb50682001002be12;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);147;O;1;0;1;0.165;myvar = 3?print myvar
01/10/2018 14:31:43;5bb213afb50682001002be13;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;0;1;3;0.045;# Votre code ici?myvar = 1?print (myvar)
01/10/2018 14:32:04;5bb213c5b50682001002be14;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);147;O;0;1;3;0.043;"myvar = 3?print (""myvar"")"
01/10/2018 14:32:05;5bb213c5b50682001002be15;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);35;O;0;3;3;0.053;"u = input print(""quel est votre nom"")?print(""bonjour"" u ""comment allez vous"")"
01/10/2018 14:32:16;5bb213d1b50682001002be16;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);147;O;0;1;3;0.042;"myvar = +3?print (""myvar"")"
01/10/2018 14:32:21;5bb213d5b50682001002be17;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);88;O;0;3;3;0.055;"nom = input(""Comment vous intitulez vous ?"")?print(""Bonjour"",nom,""comment allez vous ?"")"
01/10/2018 14:32:21;5bb213d6b50682001002be18;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);100;O;1;0;1;0.178;# Votre code ici?myvar = 5?print myvar
01/10/2018 14:32:34;5bb213e2b50682001002be19;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);100;O;0;1;3;0.043;# Votre code ici?myvar = 5?print (myvar)
01/10/2018 14:32:36;5bb213e4b50682001002be1a;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);174;O;0;0;1;0.016;"print(""Hello World"")"
01/10/2018 14:32:40;5bb213e8b50682001002be1b;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);147;O;1;0;1;0.165;myvar = ?3?print (myvar)
01/10/2018 14:32:43;5bb213ecb50682001002be1c;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);88;O;0;3;3;0.052;"nom = input(""Comment vous intitulez vous ?"")?print(""Bonjour"",nom,"",comment allez vous ?"")"
01/10/2018 14:32:44;5bb213edb50682001002be1d;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);100;O;0;0;3;0.021;# Votre code ici?myvar = 5?print(myvar)
01/10/2018 14:32:58;5bb213fab50682001002be1e;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);147;O;1;0;1;0.164;myvar = ?3?print(myvar)
01/10/2018 14:33:01;5bb213feb50682001002be20;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);99;O;0;3;3;0.053;# Votre code ici?nom=input('nom?')?print('Bonjour',nom,', comment allez-vous ?')
01/10/2018 14:33:07;5bb21404b50682001002be23;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);147;O;0;0;3;0.021;myvar = 3?print(myvar)
01/10/2018 14:33:11;5bb21408b50682001002be25;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);35;O;0;3;3;0.054;"print(""quel est votre nom"")?u = input?print(""bonjour"" u ""comment allez vous"")"
01/10/2018 14:33:22;5bb21413b50682001002be26;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);99;O;0;3;3;0.053;# Votre code ici?nom=input('nom?')?print('Bonjour ',nom,', comment allez-vous ?')
01/10/2018 14:33:25;5bb21415b50682001002be28;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;0;1;3;0.042;"# Votre code ici?myvar = 1?print (""myvar"", myvar)"
